Stationcode,Locations,Lat,Lon,Capitalcity,State,Temperature,D.O,pH,Conductivity,B.O.D,Nitrate,Fecalcaliform,Totalcaliform,class,Unnamed: 15
2546,ULUBERIA  COLLEGE AT HOWRAH,22.62794,88.221773,Kolkata,WEST BENGAL,26.5,7.5,7.5,981,5.9,4,22,0.31,yes,
2547,"AMTOLA ON DIAMOND HARBOUR ROAD, 24 PARGANAS (S)",22.671305,88.392954,Kolkata,WEST BENGAL,26.0,8.0,8.0,5145,0.13,7,33,0.62,yes,
2548,"HIDCO OFFICE, RAJARHAT",22.576524,88.479634,Kolkata,WEST BENGAL,28.8,7.9,7.9,1381,0.28,,,0.51,yes,
2698,"PENGANGA D/S OF ISAPUR DAM, ISAPUR, PUSAD, YAVATMAL",19.911121,77.576517,Mumbai,MAHARASHTRA,20.2,6.0,7.8,780,5.5,1.49,32,81.0,yes,
2699,"PENGANGA AT MEHKAR- BULDANA AD BRIDGE AT MEHKAR, BULDHANA.",20.527934,76.185667,Mumbai,MAHARASHTRA,21.9,5.2,7.9,791,6.3,2.15,137,346.0,yes,
2722,"WENA AT U/S OF MOHATA MILLS, NR RLY BDG, HINGANGHAT",18.939821,72.835468,Mumbai,MAHARASHTRA,20.4,5.9,8.1,565,5.0,1.43,34,110.0,no,
2723,"WENA AT D/S  MOHATA MILLS, NR RD BRG ON HINGANGHAT-WADNER RD",18.939821,72.835468,Mumbai,MAHARASHTRA,20.8,5.1,8.0,639,6.8,1.65,62,182.0,yes,
1194,KRISHNA AT MAHABALESHWAR DHOM DAM NEAR KOINA DAM,19.177445,72.845801,Mumbai,MAHARASHTRA,22.5,6.0,7.8,154,2.8,0.21,102,873.0,yes,
1153,KRISHNA AT RAJAPUR WEIR,18.951067,72.836893,Mumbai,MAHARASHTRA,23.6,5.9,7.7,433,3.8,1.25,5,148.0,yes,
36,"KRISHNA AT KRISHNA BRIDGE, KARAD",19.006315,72.846828,Mumbai,MAHARASHTRA,23.4,5.1,7.8,297,5.8,0.43,211,1335.0,yes,
1906,KRISHNA D/S OF ISLAMPUR,17.061781,74.230004,Mumbai,MAHARASHTRA,24.3,6.5,8.0,459,2.9,1.10,16,129.0,yes,
37,KRISHNA AT SANGLI,19.113352,72.931552,Mumbai,MAHARASHTRA,23.7,6.5,8.0,573,3.2,0.98,4,121.0,no,
1310,"KRISHNA AT KURUNDWAD IN KOLHAPUR,MAHARASHTRA",19.018316,72.832979,Mumbai,MAHARASHTRA,23.7,5.9,7.9,477,3.2,1.46,4,119.0,yes,
2187,KRISHNA RIVER AT KSHETRA MAHULI.,19.164103,72.939128,Mumbai,MAHARASHTRA,20.7,5.3,8.0,457,5.3,0.61,205,1394.0,yes,
2188,KRISHNA RIVER AT KRISHNA-VENNA SANGAM AT MAHULI.,19.066079,72.922863,Mumbai,MAHARASHTRA,20.4,5.2,7.8,430,5.6,0.64,217,1354.0,yes,
2190,KRISHNA RIVER AT WAI.,19.086453,72.828355,Mumbai,MAHARASHTRA,22.6,5.2,7.8,304,5.5,0.44,140,1257.0,yes,
1182,"KRISHNA AT U/S OF UGARKHURD BARRAGE,KARNATAKA",16.658201,74.821469,Bengaluru,KARNATAKA,27.1,7.4,8.1,666,1.4,7.28,470,956.0,no,
1889,KRISHNA - ANKALI BRIDGE ALONG CHIKKODI KAGWAD ROAD,16.368874,74.76932,Bengaluru,KARNATAKA,26.0,7.3,8.1,595,1.5,7.45,671,1303.0,no,
1181,"KRISHNA AT D/S OF NARAYANPURA DAM,KARNATAKA",16.212145,76.334784,Bengaluru,KARNATAKA,29.2,6.6,8.1,,1.2,0.21,192,458.0,no,
1028,KRISHNA AT TINTINI BRIDGE,16.367043,76.657616,Bengaluru,KARNATAKA,28.0,7.3,8.2,,1.4,0.30,222,1273.0,no,
1170,KRISHNA AT D/S DEVASAGAR BDG,12.950871,77.577718,Bengaluru,KARNATAKA,28.9,7.3,8.2,,3.0,0.38,1586,4753.0,no,
2781,KRISHNA AT D/S OF ALAMATTI DAM,16.331,75.888,Bengaluru,KARNATAKA,29.3,6.7,8.0,,1.2,0.24,205,586.0,no,
1784,"KRISHNA AT THANGADI , MAHABOOBNAGAR DIST., A.P",16.707874,74.98809,Hyderabad,ANDHRA PRADESH,31.5,9.1,8.0,755,3.1,0.41,42,1600.0,yes,
39,"KRISHNA AT GADWAL BRIDGE, A.P.",16.206863,77.3707,Hyderabad,ANDHRA PRADESH,30.8,9.1,8.1,795,3.2,0.43,12,948.0,no,
1175,"KRISHNA A/C WITH TUNGABHADRA, SANGAMESHWARAM A.P.",15.999733,78.378534,Hyderabad,ANDHRA PRADESH,26.9,6.6,7.9,466,2.7,1.11,130,1074.0,yes,
1465,"KRISHNA AT WADAPALLY AFTER CONFL. WITH R. MUSI, A.P.(SHIFTED FROM 1220)",16.960596,81.735225,Hyderabad,ANDHRA PRADESH,27.8,5.1,8.4,687,2.9,1.07,24,341.0,no,
1786,"KRISHNA AT VEDADRI , GUNTUR ",16.799265,80.148441,Hyderabad,ANDHRA PRADESH,28.9,6.1,7.9,732,0.7,0.27,6,2558.0,yes,
1787,"KRISHNA AT AMARAVATI , GUNTUR",16.572983,80.357513,Hyderabad,ANDHRA PRADESH,27.9,6.4,7.6,680,0.6,0.24,5,1658.0,yes,
25,"KRISHNA AT VIJAYWADA, A.P.",16.506174,80.648015,Hyderabad,ANDHRA PRADESH,28.4,6.1,7.9,655,0.5,0.18,5,2192.0,yes,
1782,"KRISHNA AT HAMSALA DEEVI , GUNTUR DIST, A.P",15.991533,81.095407,Hyderabad,ANDHRA PRADESH,28.4,6.0,7.8,2453,0.6,0.28,5,1367.0,yes,
1311,PANCHAGANGA AT ICHALKARANJI,16.709001,74.456081,Mumbai,MAHARASHTRA,26.4,6.4,7.5,298,2.6,1.27,4,120.0,yes,
2163,PANCHAGANGA RIVER AT SHIROL NEAR SHIROL INTAKE WELL.,,,Mumbai,MAHARASHTRA,25.0,6.5,7.9,419,2.7,1.63,6,158.0,yes,
1904,PANCHAGANGA U/S OF KOLHAPUR TOWN,16.712118,74.281048,Mumbai,MAHARASHTRA,24.6,6.4,8.0,302,2.5,2.54,4,126.0,yes,
1905,PANCHAGANGA D/S OF KOLHAPUR TOWN,16.691307,74.244865,Mumbai,MAHARASHTRA,24.8,5.8,7.5,339,8.5,1.72,7,221.0,yes,
1189,BHIMA AT PUNE U/S VITHALWADI,,,Mumbai,MAHARASHTRA,27.0,3.4,7.7,358,9.8,0.73,225,1550.0,yes,
2655,"BHIMA AT KOREGAON NEAR KOREGAON BRIDGE, SHIRUR, PUNE",18.648571,74.062324,Mumbai,MAHARASHTRA,26.8,4.8,7.9,602,6.4,0.41,241,1258.0,yes,
2656,"BHIMA RIVER-BACKWATER OF UJANI DAM NEAR RAW WATER PUMP HOUSE, KUMBARGAON, INDAPUR",,,Mumbai,MAHARASHTRA,27.7,5.5,7.7,571,4.0,0.53,127,865.0,yes,
1190,"BHIMA AT PUNE, D/S OF BUNDGARDEN",18.600196,73.915313,Mumbai,MAHARASHTRA,26.3,2.4,7.8,449,13.1,0.79,293,1700.0,yes,
1191,BHIMA AT PARGAON (AFTER CONFL.WITH MULE MARTHA) ,18.560074,74.373309,Mumbai,MAHARASHTRA,26.7,3.9,7.8,644,8.5,0.41,254,1610.0,yes,
1192,BHIMA AFTER CONF. WITH DAUNT,,,Mumbai,MAHARASHTRA,27.5,4.3,7.9,601,7.8,0.53,208,1540.0,yes,
1188,"BHIMA AT NARSINGHPUR,(D/S AF.CONFL.WITH R.NIRA)",17.243898,76.155441,Mumbai,MAHARASHTRA,28.6,5.3,8.0,968,5.3,0.53,214,1485.0,yes,
28,BHIMA AT TAKLI,18.645411,74.226737,Mumbai,MAHARASHTRA,25.0,5.1,8.1,1412,6.3,0.71,216,1225.0,no,
1183,BHIMA AT D/S OF ROAD BRIDGE AT GANGAPUR VILLAGE,17.200856,76.537262,Bengaluru,KARNATAKA,27.3,6.5,8.1,1066,3.3,0.62,4345,9300.0,no,
1184,BHIMA AT FEROZABAD VILLAGE (D/S),17.085404,76.790635,Bengaluru,KARNATAKA,27.8,6.6,8.2,1019,2.8,0.63,2891,6664.0,no,
1888,BHIMA AT CONFLUENCE OF JEWARGI TOWN SEWAGE DISPOSAL POINT,17.011449,76.776932,Bengaluru,KARNATAKA,28.6,6.6,8.2,997,2.2,0.71,3841,6182.0,no,
1167,BHIMA AT D/S OF BDG. NEAR YADGIR,16.578008,76.733652,Bengaluru,KARNATAKA,31.8,7.4,,2.0,0.08,800,1600,,no,
1185,"GHATPRABHA AT D/S OF MUDHOL RD. CROSS BDG., KARNATAKA",16.237749,74.761787,Bengaluru,KARNATAKA,28.8,5.4,7.9,885,1.3,12.48,324,565.0,yes,
1163,"GHATPRABHA AT W.A. POINT TO GOKAK TOWN,KARNATAKA",16.244253,74.760668,Bengaluru,KARNATAKA,27.4,6.7,7.9,331,1.2,7.11,334,641.0,yes,
1187,"MALPRABHA AT D/S OF KHANAPUR VILLAGE,KARNATAKA",15.654416,74.498003,Bengaluru,KARNATAKA,26.0,6.8,7.7,203,1.4,3.68,530,1208.0,yes,
1164,"MALPRABHA AT WATER ABSTR. PT. TO HUBLI,DHARWAR,KARNATAKA",15.357606,75.076259,Bengaluru,KARNATAKA,26.1,6.9,8.0,246,0.8,3.27,330,739.0,no,
1186,"MALPRABHA AT D/S OF AIHOLE TOWN, KARNATAKA",16.019844,75.880909,Bengaluru,KARNATAKA,28.9,5.2,8.1,1095,0.8,8.27,376,551.0,no,
2764,"MALPRABHA AT BADAMI BRIDGE, KARNATAKA",16.015906,75.705594,Bengaluru,KARNATAKA,28.2,5.3,8.0,1193,1.1,9.36,294,612.0,no,
38,"TUNGHABHADRA AT HONNALI BRIDGE, KARNATAKA",13.942976,75.581689,Bengaluru,KARNATAKA,24.9,7.2,7.7,251,2.1,1.01,47,218.0,yes,
1029,"TUNGHABHADRA AT HARALAHALLI BRIDGE, KARNATAKA",14.325817,75.771825,Bengaluru,KARNATAKA,26.3,7.3,7.9,343,2.2,1.35,40,190.0,yes,
29,"TUNGHABHADRA AT ULLANUR, KARNATAKA",14.325817,75.771825,Bengaluru,KARNATAKA,28.8,7.2,8.0,470,2.6,0.44,3320,6585.0,no,
1785,"TUNGHABHADRA AT MANTHRALAYAM , KURNOOL DIST.",15.941378,77.425732,Telangana,ANDHRA PRADESH,27.1,6.4,7.7,777,2.5,4.04,133,1105.0,yes,
1174,"TUNGHABHADRA AT KURNOOL U/S, BAVAPURAM, A.P.",15.828126,78.037279,Telangana,ANDHRA PRADESH,26.6,6.3,7.5,726,3.0,1.44,184,1440.0,yes,
2766,"TUNGABHADRA AT NEW BRIDGE, KARNATAKA",15.359493,76.513184,Bengaluru,KARNATAKA,26.1,7.2,7.7,258,2.0,0.99,283,924.0,yes,
2767,"TUNGABHADRA AT U/S OF HPF, KARNATAKA",15.458924,75.007808,Bengaluru,KARNATAKA,26.0,7.2,7.4,266,1.9,1.14,40,195.0,yes,
2768,"TUNGABHADRA AT D/S OF HPF, KARNATAKA",14.519604,75.785698,Bengaluru,KARNATAKA,27.2,6.3,7.2,595,4.2,1.77,63,324.0,yes,
2769,"TUNGABHADRA AT JACKWELL POINT, KARNATAKA",15.773729,75.061045,Bengaluru,KARNATAKA,27.3,6.6,7.6,356,3.1,1.46,53,232.0,yes,
2770,"TUNGABHADRA AT HARIHAR WATER SUPPLY INTAKE, KARNATAKA",14.519589,75.800586,Bengaluru,KARNATAKA,26.2,6.7,7.5,360,2.9,1.64,60,265.0,yes,
2776,"TUNGABHADRA AT D/S OF GANGAWATHI, KARNATAKA",15.424376,76.529893,Bengaluru,KARNATAKA,28.4,7.2,8.0,,2.3,0.26,3530,7400.0,no,
1168,"TUNGHA AT D/S OF SHIMOGA TOWN, KARNATAKA",13.929903,75.568101,Bengaluru,KARNATAKA,26.2,6.9,7.3,196,2.0,1.49,60,228.0,yes,
1896,CONFLUENCE POINT OF TUNGA AND BHADRA AT KUDLI,14.004254,75.673909,Bengaluru,KARNATAKA,27.3,7.2,7.5,255,2.2,1.23,48,218.0,yes,
1091,BHADRA AT MALLESWARAM D/S OF KIOCL KARNATAKA,13.998209,77.572959,Bengaluru,KARNATAKA,25.8,6.8,7.2,171,1.0,0.09,762,1600.0,yes,
1387,"BHADRA AT D/S OF BHADRAVATHI, KARNATAKA",13.843781,75.70003,Bengaluru,KARNATAKA,25.9,6.9,7.2,337,3.8,1.94,218,842.0,yes,
1169,"BHADRA AT D/S OF KIOCL ROAD BRIDGE, NEAR HOLEHUNNUR,KARNATAKA",13.843781,75.70003,Bengaluru,KARNATAKA,26.8,7.0,7.4,289,2.5,1.62,60,239.0,yes,
2765,"BHADRA AT U/S OF MPM, KARNATAKA",13.843781,75.70003,Bengaluru,KARNATAKA,25.3,7.2,7.4,203,1.6,1.46,36,161.0,yes,
2771,"BHADRA AT U/S OF KIOCL, KARNATAKA",13.924862,77.634067,Bengaluru,KARNATAKA,24.4,6.9,7.3,157,1.0,0.07,460,1600.0,yes,
1172,"MUSI U/S AT HYDERABAD, A.P.",17.432756,78.442489,Telangana,ANDHRA PRADESH,25.7,6.9,7.9,423,2.8,0.54,379,1350.0,yes,
1173,"MUSI D/S AT HYDERABAD, A.P.",17.416425,78.484138,Telangana,ANDHRA PRADESH,26.5,1.3,7.6,1294,49.9,21.87,702,1600.0,yes,
2339,"RIVER MUSI AT NAGOLE,RANGAREDDY",17.371474,78.569502,Telangana,ANDHRA PRADESH,26.8,,7.7,1355,109.7,16.51,1180,1600.0,yes,
1178,"PALLERU BEFORE CONFL. WITH KRISHNA, JAGGAYYAPET, A.P.",16.902117,80.103772,Telangana,ANDHRA PRADESH,29.8,6.1,7.8,732,0.7,0.29,5,2350.0,yes,
1177,"MUNERU BEFORE CONFL. WITH KRISHNA, NANDIGAMA, A.P.",16.772509,80.285935,Telangana,ANDHRA PRADESH,28.8,5.4,7.7,769,0.7,0.25,6,2233.0,yes,
1895,KAGINA D/S OF SEWAGE DISPOSAL POINT,,,Bengaluru,KARNATAKA,26.3,6.5,8.1,667,1.4,1.30,3600,11333.0,no,
2777,"KAGINA AT SHAHABAD BRIDGE, KARNATAKA",17.118387,76.97759,Bengaluru,KARNATAKA,26.8,6.6,8.1,681,2.3,1.50,2100,4600.0,no,
2349,"River NAKKAVAGU, Bachugudem,Medak",15.832588,78.01696,Hyderabad,ANDHRA PRADESH,27.1,4.9,7.5,1774,10.5,11.61,40,367.0,yes,
2350,"RIVER HUNDRI, JOHARPUR(V), NEAR TEMPLE, KURNOOL",15.832588,78.01696,Hyderabad,ANDHRA PRADESH,26.7,6.0,7.7,973,2.5,2.37,103,1033.0,yes,
2351,"RIVER KUNDU, NANDYAL, NEAR OVER BDG., KURNOOL",14.808749,78.573729,Hyderabad,ANDHRA PRADESH,26.5,6.4,7.7,751,2.8,2.73,620,1119.0,yes,
2763,"ASANGI NALLA AT ASANGI VILLAGE, KARNATAKA",16.497706,75.137025,Bengaluru,KARNATAKA,29.0,5.3,8.0,779,1.2,6.92,322,564.0,no,
2195,"NIRA AT D/S OF JUBILANT ORGANOSIS, PUNE.",18.098937,74.217432,Mumbai,MAHARASHTRA,27.3,4.4,8.1,767,7.8,0.83,208,1613.0,no,
2682,"NIRA AT U/S OF JUBILANT ORGANOSIS (DATTAGHAT), BARAMATI, PUNE",18.144735,74.564303,Mumbai,MAHARASHTRA,27.2,5.5,8.1,545,4.5,0.63,192,1452.0,no,
1463,NIRA AT SAROLE BDG.ON PUNE-BANGLORE HIGHWAY,18.18341,73.95436,Mumbai,MAHARASHTRA,26.5,5.5,7.9,455,5.1,0.49,130,1050.0,yes,
2681,"NIRA AT SANGAVI, PHALTAN, SATARA",18.104543,74.208669,Mumbai,MAHARASHTRA,23.8,4.1,8.3,1588,8.7,0.51,198,1383.0,no,
2683,"NIRA AT SHINDEWADI. SHIRVAL, KHANDALA, SATARA",18.163284,73.947246,Mumbai,MAHARASHTRA,23.9,5.0,8.0,251,6.1,0.38,154,1233.0,yes,
2186,"VENNA AT VARYE, SATARA.",17.732867,73.991818,Mumbai,MAHARASHTRA,20.7,5.3,7.8,311,5.8,0.46,237,1373.0,yes,
2716,"VENNA AT MAHABALESHWAR, SATARA",17.934009,73.665026,Mumbai,MAHARASHTRA,20.4,5.6,7.8,141,3.9,1.73,88,681.0,yes,
2717,"VENNA AT MAHULI, SATARA",19.483827,73.258844,Mumbai,MAHARASHTRA,21.3,4.9,7.9,381,6.3,0.63,154,1050.0,yes,
2189,KOYNA  AT KARAD.,17.275984,74.200323,Mumbai,MAHARASHTRA,22.4,5.4,7.9,192,5.6,0.39,245,1494.0,yes,
2194,MULA AT HARRISON BRIDGE NEAR MULA- PAWANA SANGAM.,18.567826,73.811507,Mumbai,MAHARASHTRA,25.8,2.0,7.8,445,13.5,0.69,264,1750.0,yes,
2193,"MULA AT AUNDH BRIDGE, AUNDGAON.",18.567826,73.811507,Mumbai,MAHARASHTRA,26.4,3.4,7.8,529,10.5,0.50,240,1691.0,yes,
2192,MULA-MUTHA  AT MUNDHAWA BRIDGE.,18.340113,74.683689,Mumbai,MAHARASHTRA,26.3,2.7,7.7,452,14.1,0.84,292,1750.0,yes,
2677,"MULA-MUTHA AT D/S OF THEUR, HAWELI, PUNE",18.567826,73.811507,Mumbai,MAHARASHTRA,27.3,2.6,7.7,548,11.0,0.65,299,1596.0,yes,
2191,MUTHA AT SANGAM BRIDGE NEAR GANAPATHY GHAT.,18.529834,73.860527,Mumbai,MAHARASHTRA,26.3,1.8,7.7,429,16.9,0.96,290,1733.0,yes,
2678,"MUTHA NEAR VEER SAVARKAR BHAVAN, PUNE",28.627949,77.27862,Mumbai,MAHARASHTRA,26.4,2.9,7.6,417,16.3,0.82,313,1733.0,yes,
2679,"MUTHA AT DECCAN BRIDGE, DECCAN, PUNE",18.515704,73.842121,Mumbai,MAHARASHTRA,26.2,2.0,7.9,915,16.6,0.69,345,1800.0,yes,
2680,"MUTHA AT KHADAKVASLA DAM, KHADAKVASLA, HAWELI, PUNE.",18.442294,73.767091,Mumbai,MAHARASHTRA,26.0,6.1,7.7,152,2.3,0.23,37,341.0,yes,
2196,"PAWANA AT SANGAVIGAON, PUNE.",19.197257,73.093823,Mumbai,MAHARASHTRA,26.0,2.3,7.6,529,13.4,0.80,316,1764.0,yes,
2690,"PAWANA  AT KASARWADI, HAWELI, PUNE",18.607933,73.820915,Mumbai,MAHARASHTRA,25.5,2.0,7.6,537,12.9,0.84,289,1717.0,yes,
2691,"PAWANA AT DAPODI BRIDGE AT PAWANA-MULLA SANGAM, DAPODI, HAWELI, PUNE",18.585151,73.831801,Mumbai,MAHARASHTRA,25.0,2.1,7.7,605,13.4,0.71,308,1783.0,yes,
2692,"PAWANA AT RAVET WEIR, RAVET, HAWELI, PUNE",18.652252,73.741902,Mumbai,MAHARASHTRA,25.8,6.0,7.7,202,2.7,0.30,111,751.0,yes,
2693,"PAWANA AT CHINCHWADGAON, HAWELI, PUNE",18.632307,73.779388,Mumbai,MAHARASHTRA,26.3,3.6,7.6,345,9.3,0.64,238,1442.0,yes,
2694,"PAWANA AT PIMPRIGAON, HAWELI, PUNE",18.606902,73.799263,Mumbai,MAHARASHTRA,25.8,1.8,7.6,520,14.8,0.85,346,1725.0,yes,
2197,"INDRAYANI  AT D/S OF ALANDIGAON, PUNE",,,Mumbai,MAHARASHTRA,27.3,4.7,7.7,426,7.2,0.44,263,1600.0,yes,
2668,"INDRAYANI AT D/S OF MOSHIGAON, HAWELI, PUNE",18.687818,73.845935,Mumbai,MAHARASHTRA,26.5,4.0,7.6,464,8.9,0.53,263,1604.0,yes,
2669,"INDRAYANI AT U/S OF MOSHIGAON, HAWELI, PUNE",18.651867,73.906992,Mumbai,MAHARASHTRA,26.7,4.7,7.6,456,7.0,0.43,201,1498.0,yes,
1911,CHANDRABHAGA U/S OF PANDHARPUR TOWN,17.6845,75.3259,Mumbai,MAHARASHTRA,32.2,5.5,8.1,1129,4.7,0.63,167,915.0,no,
1912,CHANDRABHAGA D/S OF PANDHARPUR TOWN,17.682216,75.322264,Mumbai,MAHARASHTRA,30.8,5.0,8.1,1336,6.3,0.71,212,1520.0,no,
2665,"GHOD AT SHIRUR, PUNE",18.541536,74.562261,Mumbai,MAHARASHTRA,27.1,4.7,8.0,959,6.7,0.39,252,1377.0,no,
2705,"SINA NEAR LABOTI TOLL NAKA, LABOTI, MOHAL, SOLAPUR",17.389456,75.906525,Mumbai,MAHARASHTRA,27.3,5.0,8.0,1078,6.6,0.93,167,1210.0,no,
2711,"URMODI , NAGTHANE, SATARA",17.672331,73.88601,Mumbai,MAHARASHTRA,22.1,5.2,7.8,271,5.8,0.39,135,1113.0,yes,
2715,"VEL AT SHIKRAPUR, SHIRUR, PUNE",18.693968,74.13803,Mumbai,MAHARASHTRA,27.3,4.5,7.9,448,7.8,0.30,218,1485.0,yes,
1255,"PENNAR BEFORE CONFL.WITH CHITRAVATHI,TADPATRI,UNGANOOR",14.907027,78.00927,Hyderabad,ANDHRA PRADESH,26.7,6.6,8.0,736,3.3,0.65,114,1002.0,yes,
1256,"PENNAR AFTER CONF. WITH PAPAGNI,PUSPAGINI",14.595005,78.757007,Hyderabad,ANDHRA PRADESH,25.5,6.7,8.0,783,2.7,0.69,126,1008.0,yes,
1257,"PENNAR AFTER CONF. WITH CHEYYURU,SOMASILE",14.489331,79.305183,Hyderabad,ANDHRA PRADESH,29.0,5.9,8.0,794,1.1,0.26,6,3158.0,yes,
30,"PENNAR AT SIDDVATA, NELLORE",14.473862,78.968418,Hyderabad,ANDHRA PRADESH,26.1,6.8,7.9,768,2.7,1.30,118,1040.0,yes,
1198,CAUVERY AT NAPOKULU BDG (D/S),12.30958,75.688443,Bangalore,KARNATAKA,24.5,6.9,7.5,59,1.0,0.14,1600,1600.0,yes,
1195,CAUVERY AT KUSHAL NAGAR U/S (NEAR BAICHANAHALLI),12.457601,75.958686,Bangalore,KARNATAKA,25.3,7.0,7.8,93,1.0,0.13,1600,1600.0,yes,
33,"CAUVERY AT KRS DAM, BALAMURIKSHETRA",12.425476,76.572438,Bangalore,KARNATAKA,26.6,7.0,8.5,235,1.0,0.31,1600,1600.0,no,
1386,CAUVERY AT D/S OF KAREKUARA VILLAGE,12.725176,77.69558,Bangalore,KARNATAKA,26.8,6.9,8.5,243,1.0,0.33,1600,1600.0,no,
1171,"CAUVERY AT SRI RANGAPATTANNA,D/S OF ROAD BDG.",12.421556,76.693127,Bangalore,KARNATAKA,26.4,6.1,8.1,280,1.6,0.38,1600,1600.0,no,
34,CAUVERY AT SATHYAGALAM BRIDGE,11.725176,77.69558,Bangalore,KARNATAKA,26.5,7.6,8.1,336,1.0,0.46,1600,1600.0,no,
2773,CAUVERY AT BANNUR BRIDGE,12.259676,77.17118,Bangalore,KARNATAKA,26.7,7.0,8.1,331,1.3,0.39,1600,1600.0,no,
2774,CAUVERY AT RANGANATHITTU,12.42436,76.656349,Bangalore,KARNATAKA,25.8,6.7,8.1,277,1.1,0.35,1600,1600.0,no,
1393,DAMANGANGA AT D/S OF MADHUBAN,20.411442,72.833454,Daman,DAMAN & DIU,29.1,6.7,7.7,218,5.0,1.31,,,yes,
2459,DAMANGANGA AT ZUARI CAUSE WAY BRIDGE,20.411442,72.833454,Silvassa,"DAMAN, DIU, DADRA NAGAR HAVELI",27.0,4.2,7.9,4909,18.0,7.00,,,yes,
2460,DAMANGANGA AT DISCHARGE POINT OF DISTILLERY,20.411442,72.833454,Silvassa,"DAMAN, DIU, DADRA NAGAR HAVELI",28.1,4.6,8.0,23576,158.8,6.88,35,46.0,yes,
2461,"DAMANGANGA AT DAMAN JETTY, MOTI DAMAN",20.411442,72.833454,Silvassa,"DAMAN, DIU, DADRA NAGAR HAVELI",29.1,4.8,7.8,65700,164.0,3.42,,,yes,
2462,"DAMANGANGA AT VAPI WEIR,VAPI",20.356843,72.928985,Silvassa,"DAMAN, DIU, DADRA NAGAR HAVELI",27.7,6.7,8.5,235,,3.10,,,no,
2463,"DAMANGANGA AT LAVACHA TEMPLE, SILVASSA",20.272209,72.987946,Silvassa,"DAMAN, DIU, DADRA NAGAR HAVELI",27.1,6.7,8.3,262,,,,,no,
2465,"DAMANGANGA AT NAROLI BRIDGE, SILVASSA",20.411442,72.833454,Silvassa,"DAMAN, DIU, DADRA NAGAR HAVELI",27.3,6.8,8.5,249,,0.11,,,no,
2466,"DAMANGANGA AT VILLAGE NAMDHA, VAPI",20.411442,72.833454,Silvassa,"DAMAN, DIU, DADRA NAGAR HAVELI",27.0,4.2,8.2,2754,42.0,,,,no,
1150,DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,20.356843,72.928985,Gandhinagar,GUJARAT,27.6,7.1,7.3,212,1.4,0.84,3,6.0,yes,
1246,DAMANGANGA AT KACHIGAON D\S (DAMAN),20.411442,72.833454,Gandhinagar,GUJARAT,28.2,5.0,8.3,12771,4.1,1.48,7,30.0,no,
1860,BALEHWAR KHADI AT N.H. NO. 8,20.966734,72.963288,Gandhinagar,GUJARAT,28.0,6.7,8.0,304,1.5,0.18,1500,3550.0,no,
1861,PURNA ON BRIDGE AT SURAT-NAVSARI HIGHWAY,20.966734,72.963288,Gandhinagar,GUJARAT,28.5,5.8,7.7,1315,2.5,0.22,1900,6800.0,yes,
1862,KAVERI ON BRIDGE AT BILLIMORA-VALSAD ROAD,20.768577,72.97097,Gandhinagar,GUJARAT,29.5,5.9,7.6,36593,3.9,0.07,1200,3200.0,yes,
1865,DHADAR AT KOTHADA,20.966734,72.963288,Gandhinagar,GUJARAT,27.0,7.6,7.7,1291,10.0,0.34,23,77.0,yes,
1148,AMBIKA AT BILIMORA,20.822159,72.982171,Gandhinagar,GUJARAT,29.5,6.0,7.7,18865,3.6,3.12,900,2450.0,yes,
1435,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD",20.373265,72.910824,Gandhinagar,GUJARAT,27.0,4.3,8.4,605,6.5,1.68,5,15.0,no,
1149,KOLAK AT PATALIA BDG.,20.466838,72.86484,Gandhinagar,GUJARAT,26.7,3.7,8.2,600,4.3,1.66,6,20.0,no,
1438,MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN,21.064458,72.980171,Gandhinagar,GUJARAT,27.0,4.6,7.2,729,4.0,0.33,900,2300.0,yes,
2082,"TRIVENI SANGAM, NR. SOMNATH TEMPLE, VERAVAL, DIST. JUNAGADH.",20.881795,70.413978,Gandhinagar,GUJARAT,26.8,6.2,8.4,2670,1.3,0.24,,,no,
1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",15.286089,74.07692,Panaji,GOA,28.7,6.8,6.5,43,1.1,0.42,8,178.0,no,
1475,ZUARI AT PANCHAWADI,15.286089,74.07692,Panaji,GOA,29.3,6.6,7.0,59,1.1,0.27,8,113.0,yes,
1400,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",15.495506,73.824698,Panaji,GOA,28.8,6.0,6.2,106,1.5,0.28,9,166.0,no,
1476,"MANDOVI AT TONCA, MARCELA, GOA",15.504515,73.843377,Panaji,GOA,28.3,5.9,6.6,516,1.1,0.18,8,169.0,yes,
1543,RIVER KALNA AT CHANDEL- PERNEM,15.742033,73.88307,Panaji,GOA,25.8,7.3,6.1,87,0.9,0.33,6,169.0,no,
1548,RIVER ASSONORA AT ASSONORA,15.620679,73.895789,Panaji,GOA,28.3,7.3,5.9,74,1.5,0.22,8,163.0,no,
2276,RIVER BICHOLIM VARAZAN NAGAR,15.286089,74.07692,Panaji,GOA,27.8,6.7,6.3,127,2.0,0.44,10,149.0,no,
